filename,category,tags,Description,permalink,year,Label,lat,lng
sa6538.jpg,Archivio Forte di Oga,agricoltura|anziani|attrezzi agricoli|contadini|segale|valli,Covoni di segale - Preparazione di covoni di segale sulla piana di S. Lucia. Da notare sullo sfondo la presenza di poche case sul versante Vallecetta e dei pali della filovia Tirano-Bormio.,https://siamoalpi.it/archivio/scheda/?id=6538,1960,Agricoltura e pastorizia,46.426422,10.355576
sa6539.jpg,Archivio Forte di Oga,animali|pastori|pastorizia,"Pastore - Questo pastore porta sulle spalle una pecora pronta per la tosatura. In Valdisotto era abitudine, prima della tosatura, portare le pecore ai Bagni Nuovi di Bormio per un bagno ""termale"" nell'acqua calda: venivano infatti immerse nelle vasche riservate appunto al lavaggio degli animali. Archivio Emerenziana Marcellina Canclini.",https://siamoalpi.it/archivio/scheda/?id=6539,1980,Agricoltura e pastorizia,46.44405,10.388476
sa6540.jpg,Archivio Forte di Oga,abiti|bandiere|coscritti|feste|giovani,"Coscritti - Coscritti del 1906 a Ranzona, una contrada sopra Piatta. Da notare gli elegantissimi abiti che indossano e la bandiera sullo sfondo con indicato l'anno 1906. Archivio Emerenziana Marcellina Canclini.",https://siamoalpi.it/archivio/scheda/?id=6540,1927,Cerimonie feste e fiere,46.452976,10.373445
sa6541.jpg,Archivio Forte di Oga,abiti|piste da sci|sci|sciatori,"Ragazzi sugli sci - Ragazzi con gli sci sul versante Vallecetta, nella zona vicino a Bormio 2000. Da notare l'attrezzatura in legno e gli abiti molto diversi da quelli tecnici che si utilizzano oggi per sciare. Archivio Emerenziana Marcellina Canclini.",https://siamoalpi.it/archivio/scheda/?id=6541,1955,Tempo libero,46.44405,10.388476
sa6542.jpg,Archivio Forte di Oga,agricoltori|attrezzi agricoli|mestieri,"Carico del letame - Il letame viene caricato nella gerla, appoggiata sul treppiede per poi essere distribuito sui prati e sui campi. Questa era un'attività tipicamente autunnale. Archivio Marcella Sertorelli.",https://siamoalpi.it/archivio/scheda/?id=6542,1975,Agricoltura e pastorizia,46.44405,10.388476
sa6543.jpg,Archivio Forte di Oga,animali|bambini|pascoli|pastorizia,"Bambini al pascolo - Bambini al pascolo con le pecore. Da notare gli abiti da pastorello che indossa il bambino più grande e, sullo sfondo il monte Reit che domina Bormio. Archivio Marcella Sertorelli.",https://siamoalpi.it/archivio/scheda/?id=6543,1966,Tempo libero,46.44405,10.388476
sa6544.jpg,Archivio Forte di Oga,abiti|emigrati|emigrazione,"Emigrato in America - Il signor Erminio Nacio di San Bartolomeo, emigrato in America del Nord, è in posa per un ritratto da inviare alla famiglia di origine. L'emigrazione per lavoro per andare a ""cercare fortuna"", era molto frequente in Valdisotto, come del resto in tutta la Valtellina. Archivio Rita Sosio.",https://siamoalpi.it/archivio/scheda/?id=6544,1905,Ritratti,43.921909,8.103248
sa6545.jpg,Archivio Forte di Oga,animali|bambini|famiglie|pascoli|pastori|pastorizia,"Famiglia al pascolo - Due donne con un bambino si trovano in mezzo a un gregge di pecore. Da notare che anche i bambini piccoli venivano portati negli alpeggi, dal momento che non c'era nessuno a casa che poteva badare a loro. Sullo sfondo il monte Reit, che domina Bormio. Archivio Marcella Sertorelli.",https://siamoalpi.it/archivio/scheda/?id=6545,1962,Agricoltura e pastorizia,46.44405,10.388476
sa6546.jpg,Archivio Forte di Oga,agricoltori|agricoltura|attrezzi agricoli|fienagione|pascoli|uomini,"Taglio del fieno - Taglio del fieno a Ranzona, sopra Piatta, con un attrezzo antico ma sicuramente più efficiente della vecchia falce a mano. Sullo sfondo il paese di San Pietro ""vecchio"". Archivio Emerenziana Marcellina Canclini.",https://siamoalpi.it/archivio/scheda/?id=6546,1960,Agricoltura e pastorizia,46.452976,10.373445
sa6547.jpg,Archivio Forte di Oga,borghi|neve|strade,"Paesaggio invernale - Vista di Oga nell'inverno 1974. Da notare la presenza della strada non asfaltata e innevata e poche case, quella in primo piano ancora in costruzione. Archivio Teresa Rodigari.",https://siamoalpi.it/archivio/scheda/?id=6547,1974,Borghi e paesi,46.46225,10.347197
sa6548.jpg,Archivio Forte di Oga,famiglie|montagne|pascoli|piste da sci|tempo libero,"Picnic in quota - Picnic a San Colombano: da sinistra Marsiglio Santelli, Piera, Teresa Rodigari, Evasio Colturi, Bracchi Caterina e la bimba Michela Rodigari. Si notano in primo piano, oltre a diversi indumenti, i resti del ricco picnic che ha preceduto lo scatto della foto ricordo. Sullo sfondo si vedono gli impianti da sci del versante di San Colombano. Archivio Teresa Rodigari.",https://siamoalpi.it/archivio/scheda/?id=6548,1987,Tempo libero,46.462223,10.322634
sa6549.jpg,Archivio Forte di Oga,bambini|donne|sciatori|tempo libero,"Premiazione - Premiazione delle gare di sci nel salone di San Bartolomeo. Le competizioni sportive si tenevano sui prati, nella zona che è stata poi interessata dalla frana della Val Pola. La signora Rita consegnano una coppa ad un giovane atleta. Archivio Rita Sosio.",https://siamoalpi.it/archivio/scheda/?id=6549,1982,Cerimonie feste e fiere,43.921909,8.103248
sa6550.jpg,Archivio Forte di Oga,devozione|neve|sentieri|uomini,"Spazza neve - Sul sentiero che porta alla chiesa di S. Bartolomeo viene spazzata la neve per permettere a don Carlo Bozzi di dire la S. Messa. La chiesa di S. Bartolomeo è ""sopravvissuta"" alla frana della Val Pola del 1987, pur trovandosi nelle immediate vicinanze. La piccola chiesa è sempre stata frequentata e tenuta viva, nonostante la comunità di S. Antonio Morignone si sia dispersa proprio a causa della frana. Archivio Rita Sosio.",https://siamoalpi.it/archivio/scheda/?id=6550,1990,Chiese e religione,43.921909,8.103248
sa6551.jpg,Archivio Forte di Oga,alpeggio|animali|transumanza,"Transumanza dei maiali - I maiali, spronati dai pastori, scendono dall'alta montagna dopo la stagione estiva, percorrendo i sentieri che raggiungono il fondovalle. Archivio Rita Sosio.",https://siamoalpi.it/archivio/scheda/?id=6551,1985,Agricoltura e pastorizia,46.362801,10.374185
sa6552.jpg,Archivio Forte di Oga,animali|boschi|pastori|pastorizia|sentieri|transumanza,Transumanza - Le mucche sono di ritorno verso valle dopo la stagione estiva in alta montagna: seguono i sentieri e sono accompagnate dai pastori. Archivio Rita Sosio.,https://siamoalpi.it/archivio/scheda/?id=6552,1985,Agricoltura e pastorizia,46.362801,10.374185
sa6553.jpg,Archivio Forte di Oga,alpeggio|animali|pastori|pastorizia|prima guerra mondiale|transumanza,"Transumanza e trincee - Le mucche scendono verso valle dai prati e dall'alta montagna a fine estate. I numerosi muretti a secco che si notano in questa fotografia sono stati costruiti anche durante la Prima Guerra Mondiale, nella seconda linea di difesa che dal Ponte del Diavolo saliva fino a Profa alta e, sull'altro versante, fino al passo Zandilla. Molti di questi muri servivano come trincee isolate, per ripararsi nel caso in cui il nemico fosse avanzato fino alle retrovie, cosa che non avvenne. Molti sono i manufatti della grande Guerra ancora presenti nel territorio di Valdisotto, in buono o discreto stato di conservazione. Archivio Rita Sosio.",https://siamoalpi.it/archivio/scheda/?id=6553,1985,Agricoltura e pastorizia,46.362801,10.374185
sa6554.jpg,Archivio Forte di Oga,alluvione|borghi|calamità naturali|case|chiese|vedute,"Alluvione S.Antonio - Mezzi al lavoro dopo l'alluvione di S. Antonio Morignone del 18 luglio 1987. Alcune case vennero spazzate via e molte furono le famiglie sfollate. Si vede chiaramente in secondo piano il campanile della chiesa di S. Bartolomeo de Castelaz, che fu ""risparmiata"" anche dalla frana di 10 giorni dopo.",https://siamoalpi.it/archivio/scheda/?id=6554,1987,Paesaggio,46.458221,10.42587
sa6555.jpg,Archivio Forte di Oga,arredi sacri|confraternite|devozione|processioni|religione|religiosi,"Processione a Oga - Processione del Corpus Domini per le vie di Oga. Si vedono chiaramente le vecchie case della via principale del paese. Partecipano alla processione molte persone tra le quali si possono individuare confratelli, chirichetti, religiosi.",https://siamoalpi.it/archivio/scheda/?id=6555,1940,Cerimonie feste e fiere,46.46225,10.347197
sa6556.jpg,Archivio Forte di Oga,arredi sacri|confraternite|devozione|donne|processioni|religione,"Processione a Oga - Processione al ""Drezin"", una strettoia stradale molto ripida, vicino alle scuole elementari. Durante le processioni delle rogazioni e del Corpus Domini, prima di affrontare la salita, veniva benedetta la campagna. Va notato sullo sfondo il paese di Piatta, molto compatto e con poche abitazioni.",https://siamoalpi.it/archivio/scheda/?id=6556,1940,Chiese e religione,46.46225,10.347197
sa6557.jpg,Archivio Forte di Oga,devozione|processioni|religione|religiosi|strade,"La processione di S. Bartolomeo - Partecipano alla tradizionale processione molte persone. Da notare la strada sullo sfondo, realizzata due anni dopo la frana della Val Pola. Archivio Rita Sosio.",https://siamoalpi.it/archivio/scheda/?id=6557,1989,Chiese e religione,43.921909,8.103248
sa6558.jpg,Archivio Forte di Oga,animali|bambini|pascoli|pastori,A cavallo - Il signor Venanzio tiene un cavallo sul quale c'è una bambina con una bambola. Sullo sfondo si vedono le montagne che dominano Bormio. Archivio Marcella Sertorelli.,https://siamoalpi.it/archivio/scheda/?id=6558,1965,Agricoltura e pastorizia,46.456032,10.382045
sa6559.jpg,Archivio Forte di Oga,animali|attrezzi agricoli|slitte,"Il carico del letame - Il cavallo sta mangiando dalla gerla un po' di fieno. E' un espediente per tenere fermo l'animale mentre viene caricato il letame sulla slitta in legno (la ""lolza""). Archivio Marcella Sertorelli.",https://siamoalpi.it/archivio/scheda/?id=6559,1965,Agricoltura e pastorizia,46.456032,10.382045
sa6560.jpg,Archivio Forte di Oga,architettura|donne,Muretti a secco - Due donne in posa davanti ai muretti a secco di Aquilone. Archivio Federica Bonetti.,https://siamoalpi.it/archivio/scheda/?id=6560,1960,Paesaggio,46.405495,10.3524
sa6561.jpg,Archivio Forte di Oga,alpinismo|alpinisti|giovani|montagne|neve|tempo libero,"Ragazzi in cordata - I ragazzi e le ragazze in cordata stanno salendo alla Cima Piazzi. La spedizione però fallì sia per una bufera in quota, sia per l'imperizia dei ragazzi, non adeguatamente attrezzati. I giovani alpinisti, rendendosi conto che stava arrivando sera, pensarono bene di rientrare a casa. Archivio Gabriella Colturi.",https://siamoalpi.it/archivio/scheda/?id=6561,1982,Tempo libero,46.416668,10.285
sa6563.jpg,Archivio Forte di Oga,bambini|case|donne|famiglie,"Foto di famiglia davanti a casa - In questa interessante foto di famiglia, la famiglia Giacomelli si trova davanti alla propria casa di Oga. Si tratta di padre, madre e ben sette figli. Dietro di loro si trova una signora più anziana.",https://siamoalpi.it/archivio/scheda/?id=6563,1958,Ritratti,46.46225,10.347197
sa6564.jpg,Archivio Forte di Oga,baite|bambini|donne|famiglie,"Famiglia in alpeggio - Foto di famiglia in località Costa, sopra Piatta. La parte bassa delle baite era in muratura, la parte alta in legno. Le lenzuola e i cuscini sporgono dalla finestra della camera da letto. Archivio Antonella Binda.",https://siamoalpi.it/archivio/scheda/?id=6564,1947,Ritratti,46.452976,10.373445
sa6566.jpg,Archivio Forte di Oga,animali|anziani|baite|pastori|pastorizia,"Anziani pastori - Due anziani davanti alla loro baita sul versante Vallecetta. Si noti che per fare questa fotografia tenendo ferma la mucca il padrone la tiene la mucca per le corna, dopo averle dato qualcosa da mangiare. Archivio Emerenziana Marcellina Canclini.",https://siamoalpi.it/archivio/scheda/?id=6566,1950,Agricoltura e pastorizia,46.456032,10.382045
sa6567.jpg,Archivio Forte di Oga,alpeggio|baite|pastori|pastorizia,Pastori in alpeggio - La malga Dosdè di proprietà comunale con alcuni pastori agli inizi del '900. La donna ha un mestolo in mano. Sullo sfondo le montagne della Valdidentro con ghiacciaio e neve.,https://siamoalpi.it/archivio/scheda/?id=6567,1902,Agricoltura e pastorizia,46.480408,10.268321
sa6568.jpg,Archivio Forte di Oga,bambini|borghi|giochi|ponti,Bambini sul ponte - Due bambini siedono sul ponte di S. Rocco a Cepina e giocano tenendo saldamente una bambola. Si nota che il paese di Cepina ha poche case rispetto a quelle attuali. Archivio Gabriella Colturi.,https://siamoalpi.it/archivio/scheda/?id=6568,1965, Borghi e paesi,46.426426,10.35557
sa6571.jpg,Archivio Forte di Oga,donne|mezzi di trasporto|pascoli|uomini,"Pellegrinaggio di San Colombano - Persone che parlano tra loro dopo la Messa a S. Colombano. Il 16 agosto la comunità di Oga Valdisotto ricorda San Colombano e per tradizione si sale fino alla chiesa dedicata al santo dove viene celebrata la Messa. Nella chiesa si trovano molti ex voto per le grazie ricevute. In passato la chiesa era meta di pellegrinaggi, soprattutto delle spose che non riuscivano ad avere figli.",https://siamoalpi.it/archivio/scheda/?id=6571,1969,Tradizioni,46.462223,10.322634
sa6572.jpg,Archivio Forte di Oga,calamità naturali|montagne|strade|valli|vedute,"S. Antonio dopo la frana - Nell'immagine si nota il ripristino della strada e del paesaggio, dopo la frana della Val Pola del 1987. La strada provvisoria è stata costruita, ma si vedono ancora chiaramente i milioni di metri cubi di materiale scaricato a valle dal Monte Coppetto. Archivio Gabriella Colturi.",https://siamoalpi.it/archivio/scheda/?id=6572,1993,Paesaggio,46.458221,10.42587
sa6573.jpg,Archivio Forte di Oga,borghi|montagne|pascoli|valli|vedute,Panorama di Cepina - L'abitato di Cepina nel 1993. Le case del paese erano certamente meno rispetto ad oggi. Sono visibili anche le frazioni Capitania e Piatta. Archivio Gabriella Colturi.,https://siamoalpi.it/archivio/scheda/?id=6573,1993,Borghi e paesi,46.426426,10.35557
sa6574.jpg,Archivio Forte di Oga,abiti|alpini|prima guerra mondiale,Alpino in posa - La fotografia è stata scattata in occasione della partenza per la Prima Guerra Mondiale dell'alpino Luigi Giacomelli di Valdisotto. Archivio Emiliana Giacomelli.,https://siamoalpi.it/archivio/scheda/?id=6574,1915,Guerra,46.458221,10.42587
sa6575.jpg,Archivio Forte di Oga,alunni|insegnanti,Bambini alla scuola media - Ritratto di gruppo per i ragazzi delle scuole medie con i loro insegnanti.,https://siamoalpi.it/archivio/scheda/?id=6575,1966,Scuola,46.426426,10.35557
sa6576.jpg,Archivio Forte di Oga,abiti|bambini|giochi,Bambini in posa - I piccoli Alessandro e Alma Dei Cas seduti su un tavolino con un semplice giochino in mano. Da notata l'eleganza degli abiti che indossano. Archivio Giulia Colturi.,https://siamoalpi.it/archivio/scheda/?id=6576,1949,Ritratti,46.46225,10.347197
sa6577.jpg,Archivio Forte di Oga,abiti|bambini|feste|religiosi|riti,"Prima Comunione a Oga - Prima S. Comunione di Lorenzina Colturi, Anita Gasperi, Laura Casa, Anna Maria Santelli e Franca Rocca. Dietro le bambine i preti don Luigi Acquistapace e don Rocca. Da notare la presenza di parecchio verde davanti al sagrato della chiesa parrocchiale di Oga. Archivio Giulia Colturi.",https://siamoalpi.it/archivio/scheda/?id=6577,1957,Cerimonie feste e fiere,46.46225,10.347197
sa6578.jpg,Archivio Forte di Oga,abiti|coscritti|feste,"Coscritti - I coscritti del 1910 posano con fiore all'occhiello e fascia sul braccio per la fotografia di rito, a Oga. Al centro, davanti, si riconosce Emilio Santelli.",https://siamoalpi.it/archivio/scheda/?id=6578,1931, Cerimonie feste e fiere,46.46225,10.347197
sa6579.jpg,Archivio Forte di Oga,donne|montagne|vedute,Panorama su Bormio - Giancarla Gandioli e Erina posano sui prati di Oga e hanno alle spalle un'ampia veduta di Bormio. Nella piana si vede chiaramente la presenza di molti prati. Non esisteva ancora la pista da sci che arriva ora allo ski stadium di Bormio. Archivio Antonella Binda.,https://siamoalpi.it/archivio/scheda/?id=6579,1963,Paesaggio,46.46225,10.347197
sa6580.jpg,Archivio Forte di Oga,abiti|pascoli|ritratti|uomini,A Oga - Gruppo di eleganti uomini e ragazzi seduti sui grandi prati di Oga. Il signore col cappello in mano è Carlo Maiolani.,https://siamoalpi.it/archivio/scheda/?id=6580,1950,Paesaggio,46.46225,10.347197
sa6581.jpg,Archivio Forte di Oga,abiti|bambini|donne|famiglie,Foto di famiglia - Foto di una famiglia di Valdisotto ritratta in casa. Da notare che alcuni bambini indossano abiti identici: era usuale che la stessa stoffa venisse utilizzata per confezionare più abiti. Archivio Milena Rodigari.,https://siamoalpi.it/archivio/scheda/?id=6581,1940,Ritratti,46.426422,10.355576
sa6582.jpg,Archivio Forte di Oga,alberghi|alunni|bambini|insegnanti,"Gita scolastica - Scolaresca di Valdisotto in gita ai Bagni Nuovi di Bormio. Questa era la classica gita, proposta a tutte le classi della valle.",https://siamoalpi.it/archivio/scheda/?id=6582,1960,Scuola,46.483345,10.363785
sa6583.jpg,Archivio Forte di Oga,alunni|bambini|insegnanti,Ricordo di scuola - Foto ricordo dell'anno scolastico 1982-1983 a S. Antonio Morignone. La fotografia venne regalata dopo la frana della Val Pola (luglio 1987) dalla maestra Elena a Susi (il 4 dicembre 1987). Archivio Rita Sosio.,https://siamoalpi.it/archivio/scheda/?id=6583,1982,Scuola,46.458221,10.42587
sa6584.jpg,Archivio Forte di Oga,confraternite|devozione|processioni|religione|religiosi|riti,"Processione a Cepina - La processione del Corpus Domini era aperta dalle confraternite che portavano lanterne e ceri. Dietro di loro bambine con i fiori, i chirichetti e il baldacchino con il Corpus Domini seguito dai fedeli. Archivio Costantino Demonti.",https://siamoalpi.it/archivio/scheda/?id=6584,1930,Chiese e religione,46.426426,10.35557
sa6585.jpg,Archivio Forte di Oga,abiti|attrezzi|donne|filatura,"Filatura della lana - La signora Maria Giacomelli mentre fila la lana, un mestiere tipico dei tempi passati. Quasi tutte le famiglie, un tempo, avevano a disposizione la lana delle pecore che allevavano. Dopo la tosatura si procedeva alla lavorazione della lana per la creazione di abiti, calze e vestiti.",https://siamoalpi.it/archivio/scheda/?id=6585,1962,Abbigliamento e moda,46.426422,10.355576
sa6586.jpg,Archivio Forte di Oga,alluvione|borghi|calamità naturali|case,"Alluvione a Cepina - Alluvione a Cepina nel 1987 vista dalla via principale, la via Roma. L'acqua del fiume esondò e fece franare la strada che porta alla chiesa. Il 1987 fu un anno da dimenticare in Valdisotto, anche per la frana della Val Pola e per i conseguenti ingenti danni alla popolazione.",https://siamoalpi.it/archivio/scheda/?id=6586,1987,Acqua,46.426426,10.35557
sa6587.jpg,Archivio Forte di Oga,abiti|attrezzi|case|famiglie,"Foto di famiglia - Al centro la mamma Maria Rosa Colturi (1822-1916), a sinistra il figlio Pellegrino M. Demonti (1856-1936), a destra la figlia M. Caterina Vittoria Demonti (1851-1923), dietro a destra la figlia M. Lucia Angelina Demonti (1852-1927) e a sinistra la figlia di Lucia, Rachele Valzer (1891-1968). Da notare che l'unico uomo ha con sè un attrezzo da falegname, forse a rimarcare la sua professione. Archivio Costantino Demonti.",https://siamoalpi.it/archivio/scheda/?id=6587,1912,Ritratti,46.426426,10.35557
sa6588.jpg,Archivio Forte di Oga,alluvione|borghi|calamità naturali|laghi|pascoli|vedute,"Lago di S. Antonio - Il lago si creò a causa della frana della Val Pola, staccatasi dalla montagna nell'agosto del 1987. Per svuotare l'invaso vennero creati dei canali artificiali, per evitare ulteriori danni in caso di piene, ma soprattutto perchè, in caso di cedimento del corpo frana, non si creasse l'effetto diga e l'acqua spazzasse via tutta la Valtellina. Archivio Gabriella Colturi.",https://siamoalpi.it/archivio/scheda/?id=6588,1987,Paesaggio,46.458221,10.42587
sa6589.jpg,Archivio Forte di Oga,abiti|bambini|coppie|donne|famiglie,"Foto di famiglia - Padre, madre e 4 figlie piccole. Da notare il colletto di pizzo delle bambine, il fiocchetto nei capelli e gli abiti eleganti dei genitori indossati per l'occasione.",https://siamoalpi.it/archivio/scheda/?id=6589,1929,Ritratti,46.426426,10.35557
sa6590.jpg,Archivio Forte di Oga,alpini|prima guerra mondiale|soldati,"Alpini - Gruppo di giovani alpini durante la Prima Guerra Mondiale. L'alpino al centro sta fumando una sigaretta ed è curioso che, nonostante dovesse mettersi in posa, non l'abbia spenta. Archivio Emerenziana Marcellina Canclini.",https://siamoalpi.it/archivio/scheda/?id=6590,1916,Guerra,46.452976,10.373445
sa6592.jpg,Archivio Forte di Oga,altari|cerimonie|chiese|coppie|riti|spose,"Matrimonio a Piatta - Matrimonio nella chiesa di S. Anna di Piatta, alla presenza del prete, degli sposi e di due testimoni. Da notare che l'interno della chiesa è diverso da quello attuale. Si vede molto chiaramente l'ancona dell'altare sullo sfondo (c'è il monogramma IHS e la data 1692), trasferita dalla vecchia chiesa di Piatta in questa nuova chiesa il 20 agosto 1933. Oggi l'ancona rimane coperta dall'altare maggiore. Molto ben visibile è anche il coro in legno.",https://siamoalpi.it/archivio/scheda/?id=6592,1958,Cerimonie feste e fiere,46.452976,10.373445
sa6625.jpg,Archivio Forte di Oga,anziani|bambini|cerimonie|feste|montagne|neve,"Foto di gruppo - Foto di gruppo con giovani e anziani all'esterno della chiesa di Santa Maria. Da notare l'abbigliamento elegante indossato e, al centro, un palo in legno che sorregge i cavi della corrente elettrica. Sullo sfondo s'impone maestosa la montagna della Reit, che domina Bormio. Archivio Franco Pozzi.",https://siamoalpi.it/archivio/scheda/?id=6625,1961,Cerimonie feste e fiere,46.428059,10.355942
3466246085498175007.jpg,Instagram,sondalo|migiondo|migiondara|inLombardia|valtellina,"🌰🍂 𝐋𝐚 𝑴𝒊𝒈̆𝒊𝒐𝒏𝒅𝒂̀𝒓𝒂 𝐞̀ 𝐩𝐫𝐨𝐧𝐭𝐚 𝐚𝐝 𝐚𝐜𝐜𝐨𝐠𝐥𝐢𝐞𝐫𝐯𝐢 𝐭𝐫𝐚 𝐥𝐞 𝐛𝐞𝐥𝐥𝐞𝐳𝐳𝐞 𝐝𝐢 𝐌𝐢𝐠𝐢𝐨𝐧𝐝𝐨!
.
Domenica 13 ottobre tornano ""La Migiondara - castagne e bontà d'autunno"" e ""La Migiondara in rosa"", che coniugano le eccellenze gastronomiche del territorio con momenti di intrattenimento, musica, folklore, storia e tradizione. 
.
🆕 IV edizione:
👉La novità del BontàPass del ""Buongustaio"" per il pranzo, oltre al classico BontàPass pomeridiano.
👉Più tempo: l'evento inizierà alle ore 11 fino alle ore 17.
👉Più musica: con 3 music live, il suono della fisarmonica, canti della tradizione popolare lungo il percorso.
👉Più intrattenimento per grandi e piccini: oltre alle attività con le Guide Alpine, all'aera con i giochi di una volta, agli intagliatori con le motoseghe, alla smielatura, ci saranno i nuovi laboratori naturalistici e la possibilità di effettuare voli vincolati in mongolfiera. 
.
🌰Insomma... più divertimento per una giornata indimenticabile tra le selve e le vie del borgo rurale di Migiondo, piccolo gioiellio di montagna.
.
ℹ️ Info e biglietti in prevendita, che danno diritto ai punti gastronomici e alle attività, entro venerdì 11 ottobre:
-> presso gli Info Point di Sondalo e di Bormio
-> on line  sui siti: www.sondaloturismo.it o www.bormio.eu
Il giorno del'evento saranno disponibili i biglietti, salvo esaurimento.
.
👉BontàPass classico 16 € (5 tappe gastronomiche + attività lungo il percorso);
👉BontàPass del “Buongustaio” 25 € (7 tappe gastronomiche + attività);
👉BontàPass “Miğiondàra in rosa” 30 € (trekking e colazione + BontàPass del “Buongustaio” + attività - Parte del ricavato andrà in beneficenza);
- Posti disponibili limitati; ai primi 400 iscritti un simpatico omaggio;
👉Volo vincolato in mongolfiera 10 € (consigliato per i maggiori di 1,10 m. di altezza)
.
𝗟𝗮 𝗳𝗲𝘀𝘁𝗮 𝗱𝗲𝗹𝗹’𝗮𝘂𝘁𝘂𝗻𝗻𝗼 𝗱𝗶 𝗦𝗼𝗻𝗱𝗮𝗹𝗼 𝘀𝘁𝗮 𝗮𝗿𝗿𝗶𝘃𝗮𝗻𝗱𝗼… 𝗟𝗮 𝗠𝗶𝗴̆𝗶𝗼𝗻𝗱𝗮̀𝗿𝗮 𝘃𝗶 𝗮𝘀𝗽𝗲𝘁𝘁𝗮!
.
Tutte le info al link in bio.
. 
Attività realizzata con il contributo di Regione Lombardia @in_lombardia e @parcostelviolombardia 
.
#sondalo #migiondo #migiondara #inLombardia #valtellina #autunno #gastronomia",https://www.instagram.com/p/DAalHMmNP4f/,2024,Cerimonie feste e fiere,46.4685313,10.371804
